user_id,age,subscription_plan,monthly_watch_time_mins,country,favorite_genre,last_login_date,customer_support_tickets
11677,50.0,basico,624.3,peru,accion,2020-11-12,0.0
11678,49.0,estandar,714.1,brasil,accion,2021-03-31,0.0
11679,38.0,estandar,590.1,peru,accion,2021-09-05,1.0
11680,13.0,basico,415.2,colombia,thriller,,3.0
11681,34.0,basico,234.2,argentina,comedia,2018-02-01,0.0
11682,35.0,basico,1073.0,chile,comedia,,1.0
11683,39.0,basico,468.9,mexico,crimen,2022-10-30,1.0
11684,31.0,basico,749.5,uruguay,accion,2019-12-21,1.0
11685,30.0,basico,594.4,chile,crimen,2019-06-14,0.0
11686,33.0,estandar,1185.4,argentina,drama,2022-04-07,0.0
11687,29.0,basico,450.4,peru,drama,2023-12-22,1.0
11688,13.0,basico,534.0,peru,crimen,2025-11-22,1.0
11689,36.0,premium,1096.6,uruguay,thriller,2020-07-31,0.0
11690,63.0,basico,515.1,chile,accion,2023-08-12,1.0
11691,13.0,basico,367.1,peru,comedia,2024-04-07,1.0
11692,42.0,basico,14.9,brasil,romance,2025-06-29,0.0
11693,46.0,estandar,936.9,brasil,comedia,2021-12-21,0.0
11694,35.0,premium,1136.4,chile,documental,2018-10-23,1.0
11695,18.0,estandar,593.4,uruguay,thriller,2022-06-15,0.0
11696,30.0,premium,780.9,chile,comedia,2018-06-23,0.0
11697,39.0,premium,1238.8,colombia,comedia,,1.0
11698,25.0,basico,688.0,mexico,documental,2018-03-18,0.0
11699,47.0,basico,219.1,colombia,drama,2023-02-27,1.0
11700,53.0,premium,876.2,peru,documental,2018-11-15,1.0
11701,22.0,estandar,1021.7,peru,romance,2021-07-06,1.0
11702,36.0,premium,1444.0,argentina,comedia,2024-06-16,1.0
11703,20.0,premium,1194.9,colombia,documental,2022-10-25,1.0
11704,39.0,basico,442.2,peru,comedia,2024-06-06,1.0
11705,35.0,basico,522.9,peru,comedia,2022-07-15,0.0
11706,27.0,estandar,917.3,brasil,comedia,2025-12-16,1.0
11707,37.0,estandar,677.1,argentina,romance,2025-03-07,0.0
11708,24.0,basico,499.0,colombia,accion,2022-09-07,1.0
11709,30.0,basico,715.1,argentina,comedia,2021-03-31,1.0
11710,52.0,basico,532.4,argentina,comedia,2019-04-17,1.0
11711,20.0,basico,1249.7,brasil,comedia,,2.0
11712,37.0,basico,652.5,chile,comedia,,0.0
11713,35.0,estandar,178.1,brasil,thriller,2021-08-23,2.0
11714,53.0,basico,653.4,peru,thriller,,0.0
11715,37.0,basico,0.0,colombia,thriller,,1.0
11716,36.0,estandar,736.9,peru,drama,2023-02-28,1.0
11717,36.0,premium,682.8,colombia,crimen,2025-09-25,2.0
11718,38.0,basico,700.4,colombia,documental,2022-01-22,0.0
11719,35.0,basico,1017.7,argentina,documental,2018-12-27,1.0
11720,33.0,estandar,704.3,brasil,thriller,2022-11-24,0.0
11721,51.0,basico,136.4,mexico,accion,2019-03-10,1.0
11722,34.0,basico,848.4,chile,documental,2020-09-23,0.0
11723,41.0,basico,1144.0,chile,comedia,2022-11-20,4.0
11724,42.0,basico,322.8,argentina,comedia,2024-08-09,0.0
11725,28.0,estandar,758.5,peru,comedia,2022-06-29,0.0
11726,20.0,estandar,988.4,chile,crimen,2023-11-17,1.0
11727,44.0,basico,605.3,chile,accion,2018-11-19,1.0
11728,33.0,basico,80.6,peru,drama,2022-06-10,3.0
11729,59.0,premium,4068.7,brasil,drama,2021-06-24,0.0
11730,39.0,estandar,935.6,colombia,comedia,2021-10-22,2.0
11731,19.0,estandar,1153.7,chile,accion,2020-06-26,0.0
11732,40.0,basico,151.6,colombia,romance,2021-09-26,1.0
11733,42.0,basico,543.9,brasil,crimen,2019-11-20,2.0
11734,34.0,basico,572.0,peru,thriller,2018-11-09,0.0
11735,39.0,estandar,612.7,brasil,romance,2023-09-22,0.0
11736,42.0,basico,511.4,brasil,comedia,2025-02-06,0.0
11737,57.0,basico,529.8,chile,crimen,2019-04-13,1.0
11738,18.0,basico,1070.7,argentina,romance,2023-12-14,2.0
11739,13.0,estandar,161.8,mexico,accion,2023-09-20,0.0
11740,33.0,basico,578.1,mexico,crimen,2020-03-05,1.0
11741,18.0,premium,4148.3,argentina,documental,2021-12-02,3.0
11742,43.0,basico,467.7,mexico,drama,2021-12-09,1.0
11743,40.0,basico,74.4,brasil,accion,,2.0
11744,43.0,estandar,1097.3,peru,romance,2019-08-28,1.0
11745,39.0,premium,889.0,brasil,comedia,2020-08-25,0.0
11746,27.0,estandar,891.2,mexico,comedia,2019-02-26,1.0
11747,40.0,basico,419.7,peru,drama,2019-08-23,1.0
11748,13.0,basico,218.6,uruguay,comedia,,2.0
11749,37.0,premium,1111.5,colombia,crimen,2020-03-19,2.0
11750,40.0,estandar,1085.7,peru,crimen,,2.0
11751,22.0,estandar,972.4,colombia,accion,2024-10-03,1.0
11752,40.0,basico,621.4,uruguay,comedia,2019-09-19,1.0
11753,52.0,premium,1330.7,chile,thriller,2025-05-08,0.0
11754,29.0,premium,1440.0,mexico,thriller,2018-11-05,0.0
11755,37.0,basico,476.9,argentina,thriller,2019-12-27,0.0
11756,49.0,basico,685.0,peru,documental,2025-01-16,2.0
11757,29.0,estandar,1323.4,colombia,documental,2023-07-17,0.0
11758,27.0,premium,1663.4,brasil,drama,2023-03-16,2.0
11759,30.0,premium,758.5,argentina,accion,2024-04-28,1.0
11760,25.0,basico,353.5,argentina,comedia,2024-07-01,1.0
11761,32.0,basico,0.0,uruguay,accion,2023-01-13,1.0
11762,48.0,estandar,1358.3,uruguay,romance,2025-08-21,2.0
11763,20.0,estandar,897.8,chile,drama,2024-05-01,1.0
11764,37.0,basico,917.4,colombia,drama,2025-03-18,1.0
11765,31.0,basico,237.4,argentina,drama,2025-02-15,0.0
11766,39.0,basico,481.5,chile,thriller,2025-01-02,1.0
11767,49.0,basico,586.9,argentina,crimen,2021-08-16,1.0
11768,17.0,estandar,814.3,peru,crimen,2025-01-13,1.0
11769,13.0,premium,2284.1,uruguay,accion,2021-07-18,1.0
11770,15.0,basico,628.5,colombia,documental,2019-09-11,1.0
11771,39.0,basico,188.8,brasil,thriller,2022-12-07,1.0
11772,13.0,premium,929.1,peru,drama,2018-10-07,0.0
11773,36.0,basico,326.6,chile,romance,2023-04-05,0.0
11774,38.0,basico,297.8,mexico,comedia,2022-12-17,1.0
11775,35.0,basico,966.4,brasil,drama,2025-01-30,1.0
11776,38.0,basico,922.2,colombia,crimen,2021-05-25,1.0
11777,13.0,basico,212.6,brasil,thriller,2021-01-30,2.0
11778,50.0,estandar,720.7,uruguay,accion,2024-08-19,0.0
11779,15.0,premium,934.9,argentina,drama,2018-08-19,2.0
11780,48.0,premium,1199.8,argentina,comedia,2021-12-12,0.0
11781,30.0,estandar,814.4,colombia,romance,2023-09-10,0.0
11782,42.0,basico,991.0,uruguay,crimen,2018-10-31,2.0
11783,35.0,estandar,616.7,mexico,romance,2021-06-25,1.0
11784,26.0,basico,927.4,chile,thriller,2023-03-07,1.0
11785,24.0,estandar,1241.7,peru,comedia,2023-01-26,0.0
11786,13.0,estandar,736.1,brasil,documental,2018-06-04,0.0
11787,36.0,estandar,1193.7,argentina,crimen,2018-08-22,1.0
11788,15.0,basico,593.3,uruguay,romance,2022-02-19,0.0
11789,24.0,basico,437.6,colombia,thriller,2021-03-21,0.0
11790,46.0,basico,0.0,peru,crimen,2018-11-11,1.0
11791,24.0,basico,993.2,colombia,documental,2025-03-25,0.0
11792,35.0,basico,747.1,mexico,thriller,2019-01-05,1.0
11793,49.0,estandar,598.5,peru,comedia,2024-11-24,0.0
11794,34.0,estandar,1209.8,brasil,crimen,2024-08-30,0.0
11795,50.0,estandar,821.3,mexico,comedia,2023-09-08,0.0
11796,21.0,premium,1427.8,peru,drama,,2.0
11797,26.0,basico,923.9,mexico,comedia,2023-03-11,0.0
11798,31.0,basico,656.9,argentina,documental,2024-07-05,0.0
11799,31.0,basico,694.6,peru,romance,,1.0
11800,32.0,basico,1065.3,chile,comedia,2018-06-18,0.0
11801,39.0,basico,296.8,brasil,thriller,2023-01-17,2.0
11802,35.0,estandar,808.1,peru,documental,2024-05-30,1.0
11803,40.0,estandar,104.3,chile,documental,2025-04-23,0.0
11804,34.0,premium,382.6,brasil,thriller,2020-02-11,0.0
11805,50.0,basico,489.9,peru,crimen,2021-08-09,2.0
11806,33.0,estandar,798.3,argentina,documental,2024-10-14,0.0
11807,16.0,basico,0.0,mexico,drama,2023-05-03,1.0
11808,41.0,basico,304.9,mexico,drama,2023-08-16,0.0
11809,29.0,basico,625.4,chile,drama,2019-09-10,0.0
11810,42.0,premium,1017.5,peru,romance,2018-09-11,0.0
11811,33.0,premium,1127.2,brasil,thriller,,2.0
11812,18.0,basico,938.9,uruguay,comedia,2019-02-28,0.0
11813,24.0,basico,349.2,uruguay,accion,2021-11-07,1.0
11814,44.0,basico,138.8,brasil,crimen,,1.0
11815,43.0,basico,801.7,uruguay,comedia,2023-08-29,1.0
11816,36.0,basico,958.1,mexico,comedia,2025-03-31,1.0
11817,40.0,premium,1241.3,brasil,comedia,2019-12-08,3.0
11818,39.0,basico,1005.8,uruguay,drama,2018-06-10,0.0
11819,52.0,estandar,713.2,argentina,drama,2020-10-11,1.0
11820,24.0,premium,1160.4,mexico,documental,2025-12-08,1.0
11821,49.0,premium,1466.9,uruguay,drama,2022-11-29,1.0
11822,33.0,basico,201.5,brasil,drama,2022-12-05,3.0
11823,44.0,estandar,1133.6,colombia,thriller,2023-11-17,0.0
11824,39.0,estandar,1142.4,mexico,documental,2023-11-12,1.0
11825,36.0,premium,991.1,argentina,drama,2024-11-02,0.0
11826,45.0,premium,758.3,colombia,romance,2019-10-13,1.0
11827,45.0,premium,1488.3,peru,comedia,2022-01-30,1.0
11828,49.0,basico,627.2,argentina,crimen,2022-03-08,1.0
11829,32.0,estandar,575.1,peru,romance,2021-03-04,1.0
11830,40.0,basico,490.1,peru,romance,2022-05-06,1.0
11831,34.0,estandar,856.8,chile,romance,2022-08-02,2.0
11832,45.0,estandar,922.0,peru,documental,,2.0
11833,38.0,basico,1044.6,colombia,thriller,2025-08-12,1.0
11834,47.0,estandar,986.7,brasil,drama,2024-09-14,1.0
11835,51.0,premium,1602.4,mexico,drama,,0.0
11836,47.0,premium,1287.2,argentina,drama,2025-01-28,0.0
11837,45.0,estandar,968.2,uruguay,thriller,2025-04-05,0.0
11838,30.0,basico,407.5,colombia,comedia,2021-10-02,0.0
11839,29.0,basico,600.3,peru,drama,2018-09-27,0.0
11840,29.0,premium,1093.0,uruguay,romance,2021-09-12,0.0
11841,24.0,estandar,1408.9,mexico,documental,2019-01-23,1.0
11842,31.0,premium,1140.0,brasil,documental,2024-04-04,0.0
11843,38.0,basico,758.5,argentina,accion,2025-08-10,1.0
11844,33.0,basico,421.6,mexico,drama,2022-05-03,1.0
11845,29.0,basico,195.2,uruguay,comedia,2021-03-09,0.0
11846,33.0,basico,259.7,mexico,drama,2020-10-29,0.0
11847,25.0,basico,979.0,mexico,crimen,2025-05-13,0.0
11848,28.0,basico,843.4,brasil,romance,2024-10-04,3.0
11849,36.0,estandar,409.4,peru,thriller,2019-09-08,0.0
11850,44.0,basico,284.4,chile,romance,2021-09-27,0.0
11851,21.0,premium,1272.1,colombia,drama,2018-11-30,1.0
11852,25.0,basico,410.8,uruguay,documental,2024-07-14,0.0
11853,51.0,basico,0.0,brasil,drama,,2.0
11854,38.0,basico,496.7,colombia,thriller,2019-08-03,0.0
11855,43.0,estandar,615.7,argentina,drama,2021-12-03,0.0
11856,32.0,premium,1492.7,mexico,drama,2021-06-24,0.0
11857,40.0,basico,150.1,mexico,crimen,,0.0
11858,32.0,estandar,628.4,peru,crimen,2025-10-31,1.0
11859,13.0,basico,1218.9,peru,drama,2025-06-05,0.0
11860,37.0,premium,758.5,mexico,thriller,2022-05-25,2.0
11861,40.0,estandar,483.6,mexico,documental,2019-06-13,0.0
11862,51.0,premium,1376.3,mexico,drama,2024-09-03,0.0
11863,37.0,estandar,592.4,colombia,comedia,2025-12-13,1.0
11864,14.0,basico,31.2,mexico,accion,2018-12-14,1.0
11865,29.0,basico,460.5,argentina,comedia,2021-06-22,1.0
11866,58.0,premium,1437.6,brasil,romance,2024-04-08,0.0
11867,32.0,premium,627.3,uruguay,accion,2022-03-23,1.0
11868,39.0,estandar,1321.2,peru,accion,2025-03-20,0.0
11869,31.0,estandar,720.5,brasil,crimen,,1.0
11870,22.0,basico,287.8,peru,documental,2019-06-08,1.0
11871,36.0,estandar,801.4,peru,crimen,2025-07-07,0.0
11872,55.0,basico,338.1,colombia,drama,2025-11-18,0.0
11873,41.0,basico,649.8,chile,documental,2025-09-08,0.0
11874,44.0,basico,373.9,peru,comedia,2023-11-27,1.0
11875,61.0,basico,315.2,chile,comedia,2019-01-18,0.0
11876,33.0,estandar,592.9,chile,crimen,2025-03-31,0.0
11877,37.0,premium,1492.7,chile,comedia,2025-07-09,0.0
11878,59.0,basico,428.2,argentina,drama,,2.0
11879,26.0,basico,750.1,chile,romance,2023-09-14,2.0
11880,41.0,basico,509.2,colombia,crimen,2022-01-22,1.0
11881,27.0,basico,452.6,peru,accion,2018-03-16,2.0
11882,13.0,estandar,427.2,argentina,romance,2022-01-25,0.0
11883,35.0,basico,860.7,argentina,documental,2021-06-19,2.0
11884,13.0,estandar,989.0,chile,accion,2020-01-09,2.0
11885,50.0,basico,478.1,brasil,comedia,2020-05-27,2.0
11886,42.0,basico,847.4,chile,comedia,2021-10-31,2.0
11887,40.0,basico,1164.9,peru,drama,2023-06-15,1.0
11888,20.0,estandar,361.7,uruguay,drama,2020-02-26,0.0
11889,29.0,basico,861.7,mexico,thriller,2020-07-16,0.0
11890,53.0,estandar,1303.4,chile,thriller,2019-07-18,0.0
11891,32.0,premium,1079.6,argentina,documental,2019-09-27,2.0
11892,39.0,basico,967.6,colombia,thriller,2018-11-13,1.0
11893,33.0,estandar,940.0,peru,thriller,2021-04-26,1.0
11894,32.0,estandar,727.6,colombia,accion,2019-02-19,0.0
11895,35.0,estandar,884.5,peru,documental,2023-09-11,0.0
11896,44.0,premium,758.5,uruguay,thriller,2024-01-20,2.0
11897,44.0,basico,463.5,brasil,crimen,2023-11-27,1.0
11898,13.0,premium,1099.5,brasil,documental,2018-06-04,1.0
11899,42.0,basico,623.2,uruguay,drama,,0.0
11900,35.0,premium,1183.4,colombia,crimen,2021-10-11,1.0
11901,23.0,premium,413.0,chile,drama,,2.0
11902,26.0,basico,611.7,mexico,romance,2019-06-21,1.0
11903,35.0,premium,1157.7,uruguay,drama,2024-09-12,0.0
11904,51.0,basico,550.8,argentina,crimen,2022-03-24,3.0
11905,23.0,basico,655.8,uruguay,drama,2019-09-24,2.0
11906,41.0,estandar,869.6,chile,documental,2019-10-27,1.0
11907,51.0,basico,511.5,uruguay,thriller,2020-01-11,0.0
11908,33.0,basico,286.8,argentina,drama,2025-10-08,0.0
11909,19.0,premium,1228.6,chile,comedia,2025-01-02,2.0
11910,31.0,estandar,722.2,argentina,thriller,2019-11-10,1.0
11911,38.0,estandar,903.1,uruguay,drama,2022-11-28,1.0
11912,20.0,estandar,953.4,chile,crimen,2018-06-28,1.0
11913,38.0,basico,0.0,mexico,documental,2022-08-10,1.0
11914,14.0,basico,700.2,uruguay,comedia,2022-02-01,0.0
11915,45.0,estandar,1206.6,brasil,crimen,2025-08-02,2.0
11916,14.0,estandar,1496.5,peru,comedia,2020-08-30,2.0
11917,32.0,basico,331.6,uruguay,romance,2022-12-25,1.0
11918,27.0,premium,925.4,chile,thriller,2024-11-05,1.0
11919,35.0,estandar,850.6,chile,thriller,,2.0
11920,27.0,basico,841.3,colombia,drama,2023-01-13,1.0
11921,23.0,estandar,677.2,peru,accion,2020-08-16,1.0
11922,13.0,basico,894.8,uruguay,thriller,,1.0
11923,38.0,estandar,3419.1,colombia,thriller,2020-09-06,0.0
11924,26.0,estandar,817.2,peru,comedia,2021-06-21,0.0
11925,32.0,estandar,840.7,mexico,accion,2023-04-06,0.0
11926,41.0,basico,732.2,chile,comedia,2020-03-05,0.0
11927,40.0,estandar,1507.3,uruguay,documental,2022-02-15,1.0
11928,40.0,basico,206.6,peru,accion,2025-08-10,2.0
11929,29.0,premium,1413.1,argentina,documental,2024-05-25,1.0
11930,19.0,premium,352.1,peru,romance,2022-12-10,1.0
11931,39.0,basico,868.1,peru,crimen,2023-03-07,1.0
11932,27.0,estandar,684.3,chile,documental,2021-02-28,0.0
11933,37.0,estandar,491.8,peru,crimen,2022-04-14,0.0
11934,41.0,basico,516.7,colombia,comedia,2023-08-22,0.0
11935,33.0,estandar,1152.9,uruguay,romance,2023-12-01,1.0
11936,45.0,estandar,447.4,colombia,comedia,2022-09-11,1.0
11937,36.0,estandar,1159.7,brasil,romance,,2.0
11938,42.0,basico,837.6,peru,accion,2020-03-28,0.0
11939,13.0,basico,885.0,mexico,documental,2024-10-12,0.0
11940,46.0,premium,1030.7,mexico,crimen,2019-07-21,0.0
11941,41.0,estandar,964.3,brasil,romance,2020-10-21,0.0
11942,27.0,estandar,1426.5,uruguay,drama,2018-08-02,1.0
11943,13.0,basico,0.0,chile,drama,2025-03-11,1.0
11944,30.0,basico,723.0,colombia,comedia,2023-05-23,2.0
11945,37.0,premium,758.5,uruguay,thriller,2022-03-01,1.0
11946,26.0,basico,1070.2,peru,drama,2024-03-21,1.0
11947,31.0,basico,412.9,brasil,thriller,2019-02-25,1.0
11948,42.0,premium,861.9,peru,crimen,2025-12-23,1.0
11949,47.0,premium,1390.5,argentina,crimen,2023-10-15,0.0
11950,33.0,estandar,688.8,chile,thriller,2019-05-26,0.0
11951,29.0,basico,0.0,mexico,thriller,2021-03-13,1.0
11952,51.0,basico,611.3,colombia,romance,2018-12-10,1.0
11953,13.0,premium,924.3,argentina,crimen,2019-10-19,0.0
11954,36.0,basico,277.8,colombia,comedia,2021-01-22,1.0
11955,43.0,basico,818.3,brasil,documental,2023-01-15,1.0
11956,35.0,premium,679.4,mexico,accion,2023-10-04,1.0
11957,22.0,premium,1389.8,uruguay,drama,2019-08-27,1.0
11958,26.0,basico,417.6,uruguay,comedia,2022-11-27,1.0
11959,41.0,estandar,655.5,mexico,documental,2019-01-11,1.0
11960,30.0,estandar,749.9,peru,crimen,2020-06-28,0.0
11961,44.0,basico,869.3,argentina,crimen,2023-01-22,0.0
11962,39.0,premium,2819.9,chile,drama,2021-12-02,1.0
11963,25.0,estandar,499.3,chile,drama,2018-04-20,0.0
11964,15.0,estandar,790.1,mexico,crimen,2022-08-27,2.0
11965,17.0,premium,1133.2,chile,accion,2018-08-07,0.0
11966,25.0,basico,724.5,peru,drama,2022-06-12,0.0
11967,45.0,basico,696.9,chile,crimen,2023-08-19,0.0
11968,23.0,estandar,707.7,brasil,crimen,2022-03-12,2.0
11969,41.0,basico,606.2,chile,documental,2020-08-23,1.0
11970,28.0,estandar,485.5,chile,comedia,2022-05-01,0.0
11971,34.0,estandar,875.0,chile,accion,2018-12-01,1.0
11972,37.0,estandar,329.7,mexico,romance,2022-03-16,1.0
11973,17.0,basico,251.1,brasil,accion,2020-07-08,1.0
11974,58.0,basico,479.0,argentina,drama,2018-04-26,0.0
11975,30.0,premium,1189.5,peru,documental,2021-07-29,0.0
11976,31.0,estandar,202.0,brasil,comedia,2019-02-10,0.0
11977,36.0,premium,349.1,peru,crimen,2025-04-16,1.0
11978,29.0,estandar,427.1,argentina,accion,2021-10-05,2.0
11979,23.0,basico,462.4,brasil,documental,2019-08-22,0.0
11980,13.0,estandar,625.8,mexico,accion,,0.0
11981,26.0,premium,885.9,peru,documental,2018-06-06,1.0
11982,13.0,premium,1024.2,brasil,romance,2021-03-21,0.0
11983,15.0,basico,579.9,uruguay,drama,2023-04-20,1.0
11984,33.0,estandar,662.3,mexico,drama,2025-10-22,0.0
11985,37.0,estandar,817.3,mexico,documental,2019-07-23,1.0
11986,21.0,estandar,685.8,peru,documental,2025-11-29,2.0
11987,57.0,estandar,512.6,peru,comedia,,0.0
11988,42.0,estandar,1048.0,uruguay,drama,2023-01-12,0.0
11989,31.0,basico,347.9,colombia,documental,2024-11-25,0.0
11990,13.0,estandar,1303.1,uruguay,documental,2018-01-22,0.0
11991,46.0,premium,1144.3,chile,comedia,2018-11-21,1.0
11992,37.0,estandar,1179.7,argentina,comedia,2018-03-19,2.0
11993,13.0,estandar,848.8,colombia,accion,2020-11-14,1.0
11994,29.0,premium,701.0,peru,thriller,2020-06-02,0.0
11995,44.0,estandar,0.0,argentina,drama,2019-09-05,2.0
11996,31.0,basico,425.6,brasil,accion,2024-02-26,0.0
11997,45.0,estandar,872.3,uruguay,drama,2024-10-29,1.0
11998,42.0,basico,1107.4,brasil,thriller,2023-12-02,0.0
11999,29.0,basico,318.7,peru,comedia,2022-09-30,0.0
12000,40.0,estandar,1379.3,peru,crimen,2019-04-01,0.0
12001,28.0,basico,715.0,peru,romance,2021-03-26,0.0
12002,43.0,basico,1002.9,argentina,drama,,2.0
12003,40.0,basico,304.1,uruguay,romance,2021-05-18,0.0
12004,31.0,premium,1347.1,uruguay,comedia,2019-05-15,0.0
12005,28.0,premium,1139.5,mexico,accion,2018-07-15,0.0
12006,33.0,premium,871.4,chile,thriller,,2.0
12007,49.0,premium,1313.3,chile,accion,2022-09-16,3.0
12008,37.0,estandar,439.2,uruguay,accion,2025-03-02,0.0
12009,35.0,premium,1275.3,colombia,romance,,0.0
12010,49.0,estandar,936.1,peru,accion,,1.0
12011,14.0,premium,1010.0,peru,drama,2018-09-15,1.0
12012,13.0,basico,476.4,peru,drama,2019-03-31,1.0
12013,29.0,estandar,1402.7,mexico,thriller,2023-08-10,1.0
12014,38.0,basico,432.4,colombia,comedia,2024-09-10,1.0
12015,35.0,basico,382.8,peru,documental,2024-01-05,1.0
12016,26.0,basico,842.9,argentina,comedia,2018-03-09,0.0
12017,31.0,basico,586.7,brasil,crimen,2025-02-01,0.0
12018,31.0,estandar,940.0,uruguay,crimen,2023-10-12,2.0
12019,24.0,estandar,679.6,peru,accion,2024-06-13,0.0
12020,18.0,basico,420.6,brasil,documental,2020-09-17,0.0
12021,28.0,basico,0.0,chile,thriller,2019-08-12,0.0
12022,42.0,estandar,1155.7,peru,accion,2021-04-08,2.0
12023,35.0,basico,62.0,argentina,comedia,2022-10-25,1.0
12024,40.0,basico,566.9,peru,romance,2018-01-07,0.0
12025,35.0,basico,316.1,peru,thriller,2024-11-23,0.0
12026,55.0,basico,729.4,colombia,comedia,2021-12-16,1.0
12027,44.0,estandar,526.6,peru,crimen,2020-09-12,1.0
12028,13.0,basico,0.0,colombia,documental,2024-05-26,0.0
12029,35.0,estandar,864.0,peru,drama,2022-09-03,2.0
12030,24.0,basico,508.9,mexico,comedia,2020-02-07,1.0
12031,50.0,basico,857.5,peru,documental,2025-06-14,0.0
12032,29.0,basico,506.7,peru,comedia,2025-06-30,1.0
12033,13.0,basico,939.4,argentina,accion,2018-12-17,0.0
12034,33.0,estandar,408.2,brasil,thriller,2023-11-15,1.0
12035,45.0,premium,545.6,brasil,crimen,2022-01-17,0.0
12036,32.0,basico,3670.6,colombia,romance,2018-10-05,0.0
12037,22.0,basico,94.7,brasil,accion,2023-11-25,0.0
12038,39.0,basico,336.0,brasil,drama,2024-02-07,0.0
12039,33.0,basico,0.0,mexico,thriller,2023-09-10,0.0
12040,42.0,basico,635.6,mexico,drama,2023-09-11,2.0
12041,16.0,basico,527.8,colombia,comedia,2024-03-19,2.0
12042,40.0,basico,17.2,chile,romance,,2.0
12043,23.0,basico,765.0,argentina,drama,2022-05-19,3.0
12044,46.0,estandar,1152.1,colombia,crimen,2023-04-10,0.0
12045,27.0,estandar,758.5,peru,documental,2018-06-28,0.0
12046,25.0,basico,279.4,colombia,comedia,2025-02-16,0.0
12047,41.0,basico,311.1,chile,drama,2022-05-04,0.0
12048,43.0,basico,196.0,chile,thriller,2022-03-10,1.0
12049,37.0,basico,575.9,peru,comedia,2020-11-04,3.0
12050,18.0,basico,73.0,uruguay,accion,2018-03-08,2.0
12051,53.0,basico,682.8,mexico,documental,2022-01-02,1.0
12052,20.0,premium,931.0,peru,comedia,2018-10-04,0.0
12053,16.0,estandar,877.9,brasil,romance,2021-11-13,0.0
12054,23.0,estandar,1027.5,colombia,thriller,2020-09-14,0.0
12055,47.0,basico,813.3,argentina,accion,2025-05-15,0.0
12056,21.0,basico,491.1,chile,drama,2025-01-17,0.0
12057,40.0,basico,618.0,chile,documental,2019-03-01,1.0
12058,46.0,estandar,998.9,brasil,romance,2024-07-11,1.0
12059,31.0,basico,709.6,argentina,accion,2021-09-23,0.0
12060,36.0,basico,958.7,argentina,thriller,2019-07-01,2.0
12061,38.0,basico,839.1,argentina,accion,2018-07-01,0.0
12062,21.0,basico,272.2,uruguay,comedia,2021-12-14,0.0
12063,46.0,basico,65.3,colombia,comedia,2024-02-15,1.0
12064,28.0,basico,745.7,chile,drama,2021-10-18,1.0
12065,49.0,basico,760.1,chile,comedia,2025-03-17,0.0
12066,13.0,premium,1119.3,uruguay,comedia,2019-12-19,1.0
12067,31.0,basico,396.6,argentina,thriller,2025-09-05,0.0
12068,36.0,estandar,437.7,peru,drama,2023-03-19,0.0
12069,28.0,basico,0.0,argentina,comedia,,2.0
12070,24.0,premium,1125.2,chile,drama,2023-05-15,2.0
12071,39.0,premium,1433.0,brasil,comedia,2025-01-31,0.0
12072,25.0,basico,823.9,colombia,drama,2020-01-17,1.0
12073,17.0,basico,435.8,chile,accion,2019-07-07,1.0
12074,50.0,premium,932.4,colombia,accion,2018-09-16,0.0
12075,30.0,estandar,1133.4,chile,comedia,2023-02-18,0.0
12076,39.0,premium,758.5,brasil,romance,2018-06-01,0.0
12077,38.0,estandar,1433.7,argentina,documental,2021-04-16,0.0
12078,35.0,basico,488.8,argentina,comedia,2020-04-05,1.0
12079,30.0,basico,60.9,brasil,romance,2018-06-29,0.0
12080,29.0,basico,0.0,argentina,thriller,2020-03-28,1.0
12081,38.0,basico,796.1,chile,accion,2018-06-21,0.0
12082,57.0,basico,657.3,mexico,drama,2021-07-16,1.0
12083,29.0,estandar,317.1,argentina,drama,2021-06-24,1.0
12084,51.0,basico,266.3,peru,drama,2023-10-13,0.0
12085,35.0,estandar,1090.8,colombia,romance,2022-06-20,1.0
12086,14.0,premium,758.5,chile,thriller,2024-02-03,0.0
12087,16.0,basico,386.7,chile,crimen,2023-04-24,2.0
12088,38.0,basico,0.0,brasil,drama,2020-11-03,1.0
12089,15.0,estandar,577.9,brasil,drama,2018-05-30,0.0
12090,39.0,basico,690.0,argentina,accion,2025-04-03,1.0
12091,31.0,estandar,955.2,brasil,romance,,2.0
12092,38.0,estandar,645.4,colombia,drama,2021-03-17,0.0
12093,37.0,estandar,513.6,uruguay,comedia,2022-01-02,0.0
12094,48.0,estandar,314.7,mexico,romance,2018-07-15,0.0
12095,31.0,premium,664.1,mexico,thriller,2025-05-09,0.0
12096,64.0,estandar,1419.8,mexico,documental,2021-09-21,1.0
12097,44.0,basico,646.3,uruguay,comedia,2021-01-24,1.0
12098,43.0,basico,487.8,mexico,romance,,3.0
12099,45.0,basico,1063.5,chile,comedia,2022-02-16,1.0
12100,41.0,premium,898.4,brasil,documental,2022-11-25,0.0
12101,42.0,basico,440.1,mexico,documental,2022-06-27,3.0
12102,28.0,basico,448.1,chile,thriller,2022-12-07,1.0
12103,33.0,basico,0.0,uruguay,romance,2022-05-03,0.0
12104,29.0,premium,1165.3,peru,thriller,2021-10-20,2.0
12105,52.0,estandar,1148.5,peru,accion,2020-02-05,1.0
12106,48.0,estandar,1355.1,mexico,comedia,2023-07-26,2.0
12107,29.0,estandar,1063.5,uruguay,crimen,2025-10-05,1.0
12108,44.0,basico,409.4,colombia,crimen,2023-07-31,0.0
